sbj,distractor,block,accurate,rt,first,AQ,SAS
4,0,2,1,1.8183,1,11,18
4,0,3,1,1.7584,0,11,18
4,0,2,1,9.6248,0,11,18
4,0,3,1,2.1553,0,11,18
4,0,1,1,3.2332,1,11,18
4,0,2,1,1.8952,1,11,18
4,0,3,1,1.6644,NaN,11,18
4,0,1,1,10.523,0,11,18
4,0,2,1,2.3023,1,11,18
4,0,3,1,4.8975,0,11,18
4,0,1,1,5.3254,1,11,18
4,0,2,1,2.151,1,11,18
4,0,3,1,2.2304,1,11,18
4,1,1,1,5.9573,0,11,18
4,1,2,1,4.6522,0,11,18
4,1,3,1,2.2956,0,11,18
4,0,1,1,2.2486,0,11,18
4,0,2,1,2.1849,0,11,18
4,0,3,1,2.5053,0,11,18
4,0,1,1,3.5179,0,11,18
4,0,2,1,1.9322,0,11,18
4,0,3,1,1.8973,0,11,18
4,1,1,1,12.827,0,11,18
4,1,2,1,6.1253,0,11,18
4,1,3,1,8.1722,0,11,18
4,1,1,1,2.8572,0,11,18
4,1,2,1,2.5659,0,11,18
4,1,3,1,2.4118,0,11,18
4,1,1,1,3.7594,1,11,18
4,1,2,1,3.6863,0,11,18
4,1,3,1,1.7579,1,11,18
4,0,1,1,2.8983,0,11,18
4,0,2,1,2.8142,0,11,18
4,0,3,1,1.7269,0,11,18
4,1,1,1,2.5813,0,11,18
4,1,2,1,2.7868,0,11,18
4,1,3,1,1.8732,0,11,18
4,0,1,1,9.966,1,11,18
4,0,2,1,2.2752,0,11,18
4,0,3,1,2.5741,0,11,18
4,0,1,1,10.426,1,11,18
4,0,2,1,1.9363,0,11,18
4,0,3,1,1.468,0,11,18
4,0,1,1,3.8555,1,11,18
4,0,2,1,2.1419,0,11,18
4,0,3,1,2.4512,0,11,18
4,0,1,1,3.0622,0,11,18
4,0,2,1,2.2214,0,11,18
4,0,3,1,3.9322,0,11,18
4,0,1,1,8.9832,1,11,18
4,0,2,1,1.6662,0,11,18
4,0,3,1,2.7424,0,11,18
4,0,1,1,4.3281,1,11,18
4,0,2,1,2.3524,0,11,18
4,0,3,1,1.9529,0,11,18
4,1,1,1,3.2613,0,11,18
4,1,2,1,3.0159,0,11,18
4,1,3,1,2.3313,0,11,18
4,0,1,1,3.4962,0,11,18
4,0,2,1,2.5764,0,11,18
4,0,3,1,2.2801,1,11,18
4,0,1,1,3.3624,0,11,18
4,0,2,1,2.3403,0,11,18
4,0,3,1,1.6234,0,11,18
4,1,1,1,3.1761,0,11,18
4,1,2,1,2.8783,0,11,18
4,1,3,1,2.2714,1,11,18
4,1,1,1,3.1214,0,11,18
4,1,2,1,1.7393,0,11,18
4,1,3,1,1.871,0,11,18
4,1,1,1,2.5223,1,11,18
4,1,2,1,2.4157,1,11,18
4,1,3,1,1.8049,0,11,18
4,1,1,1,2.6514,0,11,18
4,1,2,1,2.2652,0,11,18
4,1,3,1,2.0463,1,11,18
4,1,1,1,10.564,0,11,18
4,1,2,1,4.9533,0,11,18
4,1,3,1,2.2315,1,11,18
4,1,1,1,2.6528,0,11,18
4,1,2,1,2.0001,0,11,18
4,1,3,1,2.8438,0,11,18
4,1,1,1,4.3014,1,11,18
4,1,2,1,1.6241,0,11,18
4,1,3,1,1.8494,0,11,18
4,0,2,1,9.3891,0,11,18
4,0,3,1,1.9232,0,11,18
4,0,1,1,3.5798,0,11,18
4,0,2,1,3.0754,0,11,18
4,0,3,1,2.5814,0,11,18
4,1,1,1,4.754,0,11,18
4,1,2,1,2.9302,0,11,18
4,1,3,1,1.5148,0,11,18
4,0,1,1,3.1783,0,11,18
4,0,2,1,2.387,0,11,18
4,0,3,1,3.4821,0,11,18
4,0,1,1,2.3363,1,11,18
4,0,2,1,2.0107,0,11,18
4,0,3,1,1.8379,0,11,18
4,0,1,1,3.8084,0,11,18
4,0,2,1,2.1243,0,11,18
4,0,3,1,3.1083,1,11,18
4,1,1,1,16.551,1,11,18
4,1,2,1,3.3424,1,11,18
4,1,3,1,2.0263,0,11,18
4,0,1,1,2.5559,1,11,18
4,0,2,1,2.7773,1,11,18
4,0,3,1,4.1232,0,11,18
4,1,1,1,3.4777,1,11,18
4,1,2,1,3.2693,0,11,18
4,1,3,1,1.6911,0,11,18
4,0,1,1,15.741,0,11,18
4,0,2,1,5.4211,0,11,18
4,0,3,1,4.1103,0,11,18
4,0,1,1,2.4603,1,11,18
4,0,2,1,1.4314,0,11,18
4,0,3,1,1.6975,0,11,18
4,1,1,1,7.6533,1,11,18
4,1,2,1,7.2174,1,11,18
4,1,3,1,4.718,0,11,18
4,1,2,1,6.806,0,11,18
4,1,3,1,8.1992,0,11,18
4,0,1,1,3.1741,0,11,18
4,0,2,1,2.1848,0,11,18
4,0,3,1,1.7843,0,11,18
4,0,1,1,3.3021,0,11,18
4,0,2,1,2.725,0,11,18
4,0,3,1,2.9073,0,11,18
4,1,1,1,3.159,1,11,18
4,1,2,1,2.0373,0,11,18
4,1,3,1,3.5353,1,11,18
4,1,1,1,4.2249,1,11,18
4,1,2,1,2.6027,0,11,18
4,1,3,1,2.5482,0,11,18
4,0,1,1,3.6993,0,11,18
4,0,2,1,2.7414,1,11,18
4,0,3,1,2.0832,0,11,18
4,1,1,1,3.2577,1,11,18
4,1,2,1,2.7434,0,11,18
4,1,3,1,2.2191,0,11,18
4,1,1,1,2.6122,0,11,18
4,1,2,1,2.6926,0,11,18
4,1,3,1,2.5382,0,11,18
4,1,1,1,6.5794,1,11,18
4,1,2,1,2.8972,0,11,18
4,1,3,1,2.3189,0,11,18
4,1,1,1,10.462,0,11,18
4,1,3,1,2.5984,0,11,18
4,1,1,1,3.3712,0,11,18
4,1,2,1,3.1202,0,11,18
4,1,3,1,2.0963,0,11,18
4,0,1,1,3.47,0,11,18
4,0,2,1,1.3211,0,11,18
4,0,3,1,1.4772,0,11,18
4,1,1,1,9.1764,0,11,18
4,1,2,1,4.1743,0,11,18
4,1,3,1,2.8706,0,11,18
4,0,1,1,2.6242,0,11,18
4,0,2,1,2.2233,0,11,18
4,0,3,1,1.8532,0,11,18
4,0,1,1,2.4524,0,11,18
4,0,2,1,2.9489,0,11,18
4,0,3,1,2.1712,0,11,18
4,1,1,1,10.402,1,11,18
4,1,2,1,2.5087,1,11,18
4,1,3,1,5.061,1,11,18
4,1,1,1,4.4383,0,11,18
4,1,2,1,2.6964,0,11,18
4,1,3,1,2.6803,0,11,18
4,1,1,1,8.1772,1,11,18
4,1,2,1,5.1093,0,11,18
4,1,3,1,2.9123,0,11,18
4,1,1,1,4.1351,1,11,18
4,1,2,1,14.255,0,11,18
4,1,3,1,6.7792,0,11,18
4,0,1,1,6.4018,1,11,18
4,0,2,1,3.9083,0,11,18
4,0,3,1,2.6359,1,11,18
4,1,1,1,20.855,1,11,18
4,1,2,1,2.6442,0,11,18
4,1,3,1,2.2303,0,11,18
4,1,1,1,2.4519,0,11,18
4,1,2,1,2.3875,0,11,18
4,1,3,1,2.1823,0,11,18
4,1,1,1,8.3553,1,11,18
4,1,2,1,1.6433,0,11,18
4,1,3,1,1.2882,0,11,18
4,1,1,1,4.5914,0,11,18
4,1,2,1,9.191,0,11,18
4,1,3,1,4.1532,0,11,18
4,0,1,1,8.2278,0,11,18
4,0,2,1,2.3053,0,11,18
4,0,3,1,1.8813,0,11,18
4,0,1,1,7.3273,0,11,18
4,0,2,1,2.436,0,11,18
4,0,3,1,4.8982,0,11,18
4,0,1,1,4.9573,0,11,18
4,0,2,1,1.9833,0,11,18
4,0,3,1,1.7593,0,11,18
4,1,1,1,5.8748,0,11,18
4,1,2,1,4.1504,1,11,18
4,1,3,1,2.1437,0,11,18
4,1,1,1,9.1924,0,11,18
4,1,2,1,15.476,1,11,18
4,1,3,1,1.8631,1,11,18
4,0,1,1,6.3313,0,11,18
4,0,2,1,2.5213,0,11,18
4,0,3,1,2.1571,0,11,18
4,1,1,1,3.2323,0,11,18
4,1,2,1,4.0183,0,11,18
4,1,3,1,2.4545,1,11,18
4,1,1,1,3.2192,0,11,18
4,1,2,1,1.5643,0,11,18
4,1,3,1,1.6603,0,11,18
4,1,1,1,6.0452,1,11,18
4,1,2,1,6.3242,0,11,18
4,1,3,1,9.9929,0,11,18
4,0,1,1,3.2586,0,11,18
4,0,2,1,3.1583,0,11,18
4,0,3,1,2.9513,0,11,18
5,0,1,1,4.24,0,15,30
5,0,2,1,2.2712,0,15,30
5,0,3,1,1.9439,0,15,30
5,1,1,1,5.2021,0,15,30
5,1,2,1,3.2753,0,15,30
5,1,3,1,1.9763,0,15,30
5,1,1,1,9.1852,0,15,30
5,1,2,1,3.194,1,15,30
5,1,3,1,1.6713,0,15,30
5,1,1,1,3.1644,0,15,30
5,1,2,1,1.8221,0,15,30
5,1,3,1,2.7174,0,15,30
5,1,1,1,5.8418,0,15,30
5,1,2,1,2.5845,0,15,30
5,1,3,1,2.0264,1,15,30
5,1,1,1,2.8033,NaN,15,30
5,1,2,1,2.5945,0,15,30
5,1,3,1,2.2663,0,15,30
5,1,1,1,5.6787,0,15,30
5,1,2,1,3.1883,0,15,30
5,1,3,1,3.2,1,15,30
5,1,1,1,3.4393,0,15,30
5,1,2,1,2.4244,0,15,30
5,1,3,1,5.1171,0,15,30
5,1,1,1,2.2035,0,15,30
5,1,2,1,3.5754,1,15,30
5,1,3,1,1.5649,0,15,30
5,1,1,1,7.5263,0,15,30
5,1,2,1,2.5264,0,15,30
5,1,3,1,1.7091,0,15,30
5,0,1,1,3.9815,0,15,30
5,0,2,1,2.5135,1,15,30
5,0,3,1,2.2322,0,15,30
5,1,1,1,4.0235,0,15,30
5,1,2,1,2.9635,1,15,30
5,1,3,1,3.1063,0,15,30
5,1,1,1,5.1163,0,15,30
5,1,2,1,4.5704,1,15,30
5,1,3,1,2.7945,0,15,30
5,0,1,1,4.9214,0,15,30
5,0,2,1,2.1622,0,15,30
5,0,3,1,1.4823,0,15,30
5,0,1,1,2.4748,1,15,30
5,0,2,1,2.9385,1,15,30
5,0,3,1,1.9703,1,15,30
5,0,1,1,3.5297,0,15,30
5,0,2,1,4.6144,1,15,30
5,0,3,1,2.2795,0,15,30
5,1,1,1,3.2142,1,15,30
5,1,2,1,3.0234,0,15,30
5,1,3,1,2.4523,1,15,30
5,0,1,1,2.565,0,15,30
5,0,2,1,3.6264,0,15,30
5,0,3,1,2.7604,0,15,30
5,1,1,1,6.6422,1,15,30
5,1,2,1,3.5975,0,15,30
5,1,3,1,2.7663,0,15,30
5,1,1,1,8.7013,0,15,30
5,1,2,1,8.2554,1,15,30
5,1,3,1,2.3782,0,15,30
5,1,1,1,2.4089,0,15,30
5,1,2,1,2.5434,1,15,30
5,1,3,1,3.0144,1,15,30
5,1,1,1,3.3403,0,15,30
5,1,2,1,2.4094,0,15,30
5,1,3,1,4.5185,0,15,30
5,1,1,1,4.1554,0,15,30
5,1,2,1,2.2576,1,15,30
5,1,3,1,1.9442,0,15,30
5,1,1,1,5.4963,1,15,30
5,1,2,1,5.8419,1,15,30
5,1,3,1,6.3994,1,15,30
5,0,1,1,4.8401,0,15,30
5,0,2,1,5.1122,0,15,30
5,0,3,1,1.5003,0,15,30
5,1,1,1,5.8314,0,15,30
5,1,2,1,6.2164,0,15,30
5,1,3,1,2.6855,1,15,30
5,1,1,1,2.5725,1,15,30
5,1,2,1,2.2983,0,15,30
5,1,3,1,2.8716,1,15,30
5,0,1,1,4.2624,0,15,30
5,0,2,1,2.3644,1,15,30
5,0,3,1,2.2665,0,15,30
5,0,1,1,3.7592,1,15,30
5,0,2,1,7.6431,0,15,30
5,0,3,1,1.6395,0,15,30
5,0,1,1,2.3764,0,15,30
5,0,2,1,2.5953,0,15,30
5,0,3,1,2.1209,0,15,30
5,0,1,1,5.208,0,15,30
5,0,2,1,2.0304,0,15,30
5,0,3,1,2.4794,1,15,30
5,0,1,1,2.6474,1,15,30
5,0,2,1,3.0656,0,15,30
5,0,3,1,2.3263,1,15,30
5,0,1,1,6.7782,1,15,30
5,0,2,1,2.8783,0,15,30
5,0,3,1,2.0893,0,15,30
5,0,1,1,2.6243,0,15,30
5,0,2,1,3.2965,0,15,30
5,0,3,1,1.7326,0,15,30
5,1,1,1,3.9052,0,15,30
5,1,2,1,3.535,0,15,30
5,1,3,1,1.635,1,15,30
5,1,2,1,4.1754,0,15,30
5,1,3,1,2.7874,0,15,30
5,0,1,1,3.7323,0,15,30
5,0,2,1,1.8384,0,15,30
5,0,3,1,1.7867,0,15,30
5,1,1,1,3.3684,0,15,30
5,1,2,1,2.7258,1,15,30
5,1,3,1,2.9583,0,15,30
5,1,1,1,8.7952,0,15,30
5,1,2,1,2.2064,0,15,30
5,1,3,1,3.6274,0,15,30
5,1,1,1,2.2734,0,15,30
5,1,2,1,1.9514,0,15,30
5,1,3,1,2.064,0,15,30
5,0,1,1,11.386,0,15,30
5,0,2,1,3.5298,0,15,30
5,0,3,1,3.5364,0,15,30
5,1,1,1,10.408,1,15,30
5,1,2,1,4.0985,1,15,30
5,1,3,1,2.1104,1,15,30
5,0,1,1,6.6298,0,15,30
5,0,2,1,12.046,1,15,30
5,0,3,1,2.0222,0,15,30
5,1,1,1,4.7805,0,15,30
5,1,2,1,2.3272,NaN,15,30
5,1,3,1,2.285,0,15,30
5,1,1,1,4.6794,0,15,30
5,1,2,1,3.6601,0,15,30
5,1,3,1,5.2304,1,15,30
5,0,1,1,8.4963,1,15,30
5,0,2,1,8.751,1,15,30
5,0,3,1,1.6333,NaN,15,30
5,0,1,1,4.6673,0,15,30
5,0,2,1,4.4003,0,15,30
5,0,3,1,1.7913,0,15,30
5,1,1,1,7.0545,0,15,30
5,1,2,1,8.5404,0,15,30
5,1,3,1,3.0953,0,15,30
5,1,1,1,4.7684,0,15,30
5,1,2,1,2.4933,0,15,30
5,1,3,1,2.7022,0,15,30
5,0,1,1,7.8413,0,15,30
5,0,2,1,2.9513,0,15,30
5,0,3,1,1.9675,0,15,30
5,0,1,1,7.7123,0,15,30
5,0,2,1,2.229,0,15,30
5,0,3,1,2.2214,0,15,30
5,1,1,1,4.6935,0,15,30
5,1,2,1,3.6194,1,15,30
5,1,3,1,9.4543,0,15,30
5,0,1,1,16.035,0,15,30
5,0,2,1,3.5502,1,15,30
5,0,3,1,2.8582,1,15,30
5,0,1,1,15.862,0,15,30
5,0,2,1,9.4964,0,15,30
5,0,3,1,1.6724,0,15,30
5,0,1,1,4.2394,1,15,30
5,0,2,1,7.7523,1,15,30
5,0,3,1,2.9534,0,15,30
5,0,1,1,5.5955,0,15,30
5,0,2,1,4.0693,0,15,30
5,0,3,1,1.8734,0,15,30
5,0,1,1,4.2438,1,15,30
5,0,2,1,2.8418,0,15,30
5,0,3,1,6.0531,0,15,30
5,1,1,1,2.8036,NaN,15,30
5,1,2,1,2.3151,0,15,30
5,1,3,1,1.5894,NaN,15,30
5,0,1,1,5.4426,0,15,30
5,0,2,1,3.8474,1,15,30
5,0,3,1,3.319,0,15,30
5,1,1,1,6.6813,0,15,30
5,1,2,1,2.3923,1,15,30
5,1,3,1,2.4302,0,15,30
5,1,1,1,5.0364,1,15,30
5,1,2,1,3.3847,1,15,30
5,1,3,1,3.2353,1,15,30
5,0,1,1,8.4873,0,15,30
5,0,2,1,2.5073,0,15,30
5,0,3,1,2.5837,0,15,30
5,0,1,1,12.521,0,15,30
5,0,2,1,3.4734,0,15,30
5,0,3,1,1.9404,NaN,15,30
5,0,1,1,4.3756,1,15,30
5,0,2,1,3.2463,0,15,30
5,0,3,1,3.2276,0,15,30
5,0,1,1,2.749,0,15,30
5,0,2,1,5.2674,0,15,30
5,0,3,1,3.1338,1,15,30
5,1,1,1,6.1261,0,15,30
5,1,2,1,8.0094,0,15,30
5,1,3,1,2.0573,0,15,30
5,0,1,1,13.388,0,15,30
5,0,2,1,2.1522,0,15,30
5,0,3,1,2.2331,0,15,30
5,0,1,1,3.2019,0,15,30
5,0,2,1,2.5885,0,15,30
5,0,3,1,2.2004,0,15,30
5,0,1,1,7.4964,0,15,30
5,0,2,1,1.7922,0,15,30
5,0,3,1,1.6273,0,15,30
5,0,1,1,5.774,0,15,30
5,0,2,1,4.1307,0,15,30
5,0,3,1,1.9983,0,15,30
5,1,1,1,4.8843,0,15,30
5,1,2,1,2.5813,1,15,30
5,1,3,1,3.3673,0,15,30
5,1,1,1,3.2294,0,15,30
5,1,2,1,3.596,1,15,30
5,1,3,1,2.2872,0,15,30
5,1,1,1,2.4313,0,15,30
5,1,2,1,2.1371000000000002,0,15,30
5,1,3,1,2.931,0,15,30
5,0,1,1,3.911,0,15,30
5,0,2,1,2.9144,0,15,30
5,0,3,1,1.6661,NaN,15,30
5,0,1,1,11.182,0,15,30
5,0,2,1,1.9881,0,15,30
5,0,3,1,2.0682,0,15,30
5,1,1,1,5.4534,0,15,30
5,1,2,1,1.8944,0,15,30
5,1,3,1,1.9683,0,15,30
5,0,1,1,2.6407,0,15,30
5,0,2,1,2.4838,0,15,30
5,0,3,1,1.9406,0,15,30
5,0,1,1,3.5821,0,15,30
5,0,2,1,1.5534,0,15,30
5,0,3,1,3.9213,0,15,30
5,0,1,1,5.3573,0,15,30
5,0,2,1,5.356,0,15,30
5,0,3,1,5.4603,0,15,30
5,1,1,1,3.2555,0,15,30
5,1,2,1,2.5793,0,15,30
5,1,3,1,1.5005,0,15,30
8,0,1,1,6.2394,0,27,35
8,0,2,1,6.324,0,27,35
8,0,3,1,8.1425,NaN,27,35
8,1,1,1,4.8143,0,27,35
8,1,2,1,5.8722,0,27,35
8,1,3,1,1.9551,NaN,27,35
8,1,1,1,5.3734,0,27,35
8,1,2,1,4.8164,0,27,35
8,1,3,1,6.0233,0,27,35
8,1,1,1,6.0224,0,27,35
8,1,2,1,3.7775,0,27,35
8,1,3,1,2.8959,NaN,27,35
8,1,1,1,4.2955,0,27,35
8,1,2,1,3.0685,1,27,35
8,1,3,1,1.4096,NaN,27,35
8,1,1,1,2.8807,0,27,35
8,1,2,1,4.9893,0,27,35
8,1,3,1,1.8725,NaN,27,35
8,1,1,1,11.57,0,27,35
8,1,2,1,1.8184,NaN,27,35
8,1,3,1,1.3791,NaN,27,35
8,1,1,1,2.3202,0,27,35
8,1,2,1,1.9348,0,27,35
8,1,3,1,2.1114,0,27,35
8,1,1,1,8.4672,0,27,35
8,1,2,1,3.2441,0,27,35
8,1,3,1,4.1625,NaN,27,35
8,1,1,1,2.6573,0,27,35
8,1,2,1,2.4692,0,27,35
8,1,3,1,3.0583,0,27,35
8,0,1,1,2.8964,1,27,35
8,0,2,1,2.1474,0,27,35
8,0,3,1,1.735,0,27,35
8,1,1,1,3.779,0,27,35
8,1,2,1,1.7834,0,27,35
8,1,3,1,2.4775,NaN,27,35
8,1,1,1,9.6218,0,27,35
8,1,2,1,2.3821,0,27,35
8,1,3,1,1.9995,0,27,35
8,0,1,1,8.5934,0,27,35
8,0,2,1,4.8505,0,27,35
8,0,3,1,2.4854,NaN,27,35
8,0,1,1,3.0203,0,27,35
8,0,2,1,3.2805,0,27,35
8,0,3,1,2.4734,0,27,35
8,0,1,1,4.0514,1,27,35
8,0,2,1,3.8352,0,27,35
8,0,3,1,1.6244,NaN,27,35
8,1,1,1,3.3166,0,27,35
8,1,2,1,2.5146,0,27,35
8,1,3,1,2.1474,0,27,35
8,0,1,1,1.9661,0,27,35
8,0,2,1,2.1194,0,27,35
8,0,3,1,1.8324,0,27,35
8,1,1,1,2.5973,0,27,35
8,1,2,1,5.2405,0,27,35
8,1,3,1,2.1456,NaN,27,35
8,1,1,1,1.7692,0,27,35
8,1,2,1,1.6701,0,27,35
8,1,3,1,1.6304,0,27,35
8,1,1,1,3.2011,0,27,35
8,1,2,1,3.1284,0,27,35
8,1,3,1,4.2844,NaN,27,35
8,1,1,1,5.7098,0,27,35
8,1,2,1,5.7107,1,27,35
8,1,3,1,2.0353,0,27,35
8,1,1,1,4.8565,1,27,35
8,1,2,1,4.0135,1,27,35
8,1,3,1,2.6935,1,27,35
8,1,1,1,5.2394,0,27,35
8,1,2,1,3.2734,0,27,35
8,1,3,1,3.7744,NaN,27,35
8,0,1,1,2.7715,0,27,35
8,0,2,1,2.7472,0,27,35
8,0,3,1,1.7805,NaN,27,35
8,1,1,1,6.5395,0,27,35
8,1,2,1,1.5992,0,27,35
8,1,3,1,1.6115,NaN,27,35
8,1,1,1,5.2831,0,27,35
8,1,2,1,4.9507,0,27,35
8,1,3,1,1.7244,NaN,27,35
8,0,1,1,3.1953,0,27,35
8,0,2,1,1.8035,0,27,35
8,0,3,1,1.5769,NaN,27,35
8,0,1,1,2.5264,0,27,35
8,0,2,1,1.9186,0,27,35
8,0,3,1,1.4088,NaN,27,35
8,0,1,1,2.8785,1,27,35
8,0,2,1,2.436,1,27,35
8,0,3,1,2.3491,0,27,35
8,0,1,1,2.4634,0,27,35
8,0,2,1,2.682,0,27,35
8,0,3,1,3.5055,0,27,35
8,0,1,1,2.4586,0,27,35
8,0,2,1,2.5142,0,27,35
8,0,3,1,1.7504,NaN,27,35
8,0,1,1,4.2608,0,27,35
8,0,2,1,2.7052,1,27,35
8,0,3,1,1.8674,NaN,27,35
8,1,1,1,4.3272,0,27,35
8,1,2,1,2.5133,0,27,35
8,1,3,1,1.9176,NaN,27,35
8,1,1,1,3.7485,0,27,35
8,1,2,1,2.9863,0,27,35
8,1,3,1,2.5874,0,27,35
8,0,1,1,3.0263,0,27,35
8,0,2,1,2.1391,0,27,35
8,0,3,1,1.6863,NaN,27,35
8,1,1,1,3.3544,0,27,35
8,1,2,1,3.3094,0,27,35
8,1,3,1,1.392,NaN,27,35
8,1,1,1,3.9931,0,27,35
8,1,2,1,2.9785,0,27,35
8,1,3,1,2.6956,NaN,27,35
8,1,1,1,2.4266,0,27,35
8,1,2,1,2.0868,0,27,35
8,1,3,1,1.6645,NaN,27,35
8,0,1,1,8.2199,0,27,35
8,0,2,1,8.6132,0,27,35
8,0,3,1,1.9194,NaN,27,35
8,1,1,1,3.9263,0,27,35
8,1,2,1,3.3089,0,27,35
8,1,3,1,3.9324,0,27,35
8,0,1,1,2.2364,0,27,35
8,0,2,1,2.2954,0,27,35
8,0,3,1,2.0255,1,27,35
8,1,1,1,9.4784,0,27,35
8,1,2,1,2.232,0,27,35
8,1,3,1,1.9072,NaN,27,35
8,1,1,1,2.4984,0,27,35
8,1,2,1,2.8134,0,27,35
8,1,3,1,2.0021,0,27,35
8,0,1,1,6.1314,1,27,35
8,0,2,1,2.8757,0,27,35
8,0,3,1,2.5584,1,27,35
8,0,2,1,14.833,0,27,35
8,0,3,1,16.025,NaN,27,35
8,1,1,1,2.3472,0,27,35
8,1,2,1,2.3524,0,27,35
8,1,3,1,2.7156,0,27,35
8,1,1,1,3.3994,0,27,35
8,1,2,1,1.9195,1,27,35
8,1,3,1,1.6715,NaN,27,35
8,0,1,1,2.8245,0,27,35
8,0,2,1,2.0188,0,27,35
8,0,3,1,1.8705,NaN,27,35
8,0,1,1,6.3525,0,27,35
8,0,2,1,2.4181,0,27,35
8,0,3,1,1.8702,0,27,35
8,1,1,1,2.6945,0,27,35
8,1,2,1,5.081,0,27,35
8,1,3,1,2.7794,NaN,27,35
8,0,1,1,3.4834,1,27,35
8,0,2,1,2.5081,0,27,35
8,0,3,1,2.1172,NaN,27,35
8,0,1,1,4.0482,0,27,35
8,0,2,1,2.944,0,27,35
8,0,3,1,1.6764,NaN,27,35
8,0,1,1,4.1352,1,27,35
8,0,2,1,4.1135,0,27,35
8,0,3,1,1.4809,NaN,27,35
8,0,1,1,3.0113,0,27,35
8,0,2,1,5.0156,0,27,35
8,0,3,1,1.8583,NaN,27,35
8,0,1,1,2.8945,0,27,35
8,0,2,1,2.0233,0,27,35
8,0,3,1,1.6546,0,27,35
8,1,1,1,1.8854,0,27,35
8,1,2,1,1.5577,0,27,35
8,1,3,1,1.9032,0,27,35
8,0,1,1,3.1002,0,27,35
8,0,2,1,3.2503,0,27,35
8,0,3,1,3.0085,NaN,27,35
8,1,1,1,2.3763,0,27,35
8,1,2,1,2.7798,0,27,35
8,1,3,1,2.0933,0,27,35
8,1,1,1,2.0374,0,27,35
8,1,2,1,2.3309,0,27,35
8,1,3,1,1.5233,NaN,27,35
8,0,1,1,3.232,0,27,35
8,0,2,1,2.2704,0,27,35
8,0,3,1,2.2576,NaN,27,35
8,0,1,1,3.2883,0,27,35
8,0,2,1,7.8855,0,27,35
8,0,3,1,2.8662,NaN,27,35
8,0,1,1,4.4952,0,27,35
8,0,2,1,7.3904,0,27,35
8,0,3,1,2.1344,0,27,35
8,0,1,1,5.6216,1,27,35
8,0,2,1,3.4288,0,27,35
8,0,3,1,4.0365,NaN,27,35
8,1,1,1,4.8844,0,27,35
8,1,2,1,2.7765,1,27,35
8,1,3,1,1.4063,NaN,27,35
8,0,1,1,7.7094,0,27,35
8,0,3,1,5.8533,0,27,35
8,0,1,1,2.7677,0,27,35
8,0,2,1,2.1351,0,27,35
8,0,3,1,1.5912,NaN,27,35
8,0,1,1,2.4307,0,27,35
8,0,2,1,2.1293,1,27,35
8,0,3,1,1.6398,NaN,27,35
8,0,1,1,3.3021,0,27,35
8,0,2,1,2.85,0,27,35
8,0,3,1,1.5865,NaN,27,35
8,1,1,1,6.9992,0,27,35
8,1,2,1,2.2804,0,27,35
8,1,3,1,1.3854,NaN,27,35
8,1,1,1,4.3972,0,27,35
8,1,2,1,3.743,0,27,35
8,1,3,1,3.1693,0,27,35
8,1,1,1,5.5515,0,27,35
8,1,2,1,2.5435,0,27,35
8,1,3,1,2.9502,0,27,35
8,0,1,1,4.2681,0,27,35
8,0,2,1,2.1124,0,27,35
8,0,3,1,1.8043,NaN,27,35
8,0,1,1,6.1982,1,27,35
8,0,2,1,3.1516,0,27,35
8,0,3,1,2.2342,0,27,35
8,1,1,1,3.5264,0,27,35
8,1,2,1,4.1478,0,27,35
8,1,3,1,3.2464,NaN,27,35
8,0,1,1,3.6853,0,27,35
8,0,2,1,4.6301,0,27,35
8,0,3,1,2.0502,0,27,35
8,0,1,1,2.8201,0,27,35
8,0,2,1,2.3062,0,27,35
8,0,3,1,1.5883,NaN,27,35
8,0,1,1,4.1009,0,27,35
8,0,2,1,3.4462,0,27,35
8,0,3,1,2.4932,NaN,27,35
8,1,1,1,2.2177,0,27,35
8,1,2,1,2.1475,0,27,35
8,1,3,1,1.7452,NaN,27,35
9,1,1,1,3.2445,0,24,36
9,1,2,1,2.4966,1,24,36
9,1,3,1,1.6199,0,24,36
9,0,1,1,2.8015,0,24,36
9,0,2,1,2.3991,0,24,36
9,0,3,1,2.4845,0,24,36
9,0,1,1,3.735,0,24,36
9,0,2,1,3.5032,0,24,36
9,0,3,1,1.8523,0,24,36
9,0,1,1,3.8095,0,24,36
9,0,2,1,1.9506,0,24,36
9,0,3,1,2.3971,NaN,24,36
9,0,1,1,2.0623,0,24,36
9,0,2,1,2.1145,0,24,36
9,0,3,1,1.1883,NaN,24,36
9,0,1,1,2.8326,0,24,36
9,0,2,1,2.7225,0,24,36
9,0,3,1,2.9023,0,24,36
9,0,1,1,7.0165,0,24,36
9,0,2,1,1.4873,NaN,24,36
9,0,3,1,1.4535,1,24,36
9,0,1,1,4.2023,0,24,36
9,0,2,1,2.3611,0,24,36
9,0,3,1,1.9185,NaN,24,36
9,0,1,1,3.1393,0,24,36
9,0,2,1,2.4085,0,24,36
9,0,3,1,3.2035,0,24,36
9,0,1,1,3.0259,0,24,36
9,0,2,1,2.4742,NaN,24,36
9,0,3,1,2.0124,0,24,36
9,1,1,1,3.4202,1,24,36
9,1,2,1,3.0336,0,24,36
9,1,3,1,4.2915,NaN,24,36
9,0,1,1,4.514,0,24,36
9,0,2,1,2.0385,0,24,36
9,0,3,1,2.6339,0,24,36
9,0,1,1,5.216,0,24,36
9,0,2,1,3.5293,0,24,36
